22,"[0, 6.623940161908754, 255.41646674708812]","[1, 66.67254567136958, 275.12535074633706]","[2, 39.92049017315329, 1.2426726924247191]","[3, 220.52748427484903, 79.44660277984966]","[4, 100.37067785550023, 88.57179803597943]","[5, 93.35284495499549, 48.6348308347829]","[6, 46.17838822784974, 2.325093379975579]","[7, 278.8018974222236, 178.86757995564273]","[8, 167.36926460507658, 211.97946301082186]","[9, 238.83847232107433, 191.77782696182098]","[10, 105.25911670923816, 82.92225720729941]","[11, 240.2178440230791, 260.1739421587888]","[12, 3.9291872283419433, 214.86711196182978]","[13, 178.1913815112303, 223.50149679979228]","[14, 107.55882651909033, 83.16589669286233]","[15, 101.79933427597501, 79.86311960609666]","[16, 188.20212793659343, 159.58894503039826]","[17, 105.25812320343938, 305.67242438549465]","[18, 80.98869806251386, 290.99005129348114]","[19, 112.42434449851785, 90.11788079660249]","[20, 255.2751601014107, 276.2139784089819]","[21, 238.3783284299377, 168.84303834389632]","[22, 116.95732290589912, 290.8788520123196]","[23, 19.757128600806666, 359.0652885560678]","[24, 30.28719572621833, 1.8980611253946904]","[25, 280.13668629253596, 235.6053991160322]","[26, 75.37999539423221, 107.60393837339157]","[27, 134.89141421950222, 240.61655609956028]","[28, 79.63157142160507, 280.83802044562174]","[29, 83.7694112574379, 60.17966428288627]","[30, 75.91161447274355, 257.12984221868186]","[31, 331.87508658486627, 111.08880985912523]","[32, 221.9349947143962, 192.74749778513444]","[33, 44.66462379876062, 350.93092302356905]","[34, 82.62760313095855, 289.2857814583451]","[35, 2.6180145669319472, 231.7093015804444]","[36, 214.47984694640465, 189.69210460734303]","[37, 36.99209911605261, 357.83051384590925]","[38, 338.54625575259166, 215.67128152722304]","[39, 122.91084086626863, 235.92923702078843]","[40, 67.81538252689946, 333.0892716367375]","[41, 120.34100433197705, 235.45113199088976]","[42, 102.84094223063255, 283.6046489845279]","[43, 188.82284756675799, 56.811866398798884]","[44, 336.39203219188437, 217.55556782664473]","[45, 105.61289090403885, 141.5008220549442]","[46, 264.6345701179916, 204.12805724744908]","[47, 257.8422376055622, 311.12814033465287]","[48, 16.021437203679437, 181.71683026462568]","[49, 198.64949024374084, 309.9926779150598]"
23,"[0, 8.994210451247302, 253.5774945462436]","[1, 68.75099631104958, 277.28869143573706]","[2, 38.99761647324868, 358.38814924112427]","[3, 220.42772968942302, 82.44494382494217]","[4, 98.351433575982, 86.35309288665631]","[5, 91.8175149874994, 46.05747523438383]","[6, 44.82717722697481, 359.6466182856141]","[7, 279.368740311986, 181.81354145205196]","[8, 169.23427496919527, 209.62962549692224]","[9, 240.08291501345718, 194.50754533289424]","[10, 102.32973375002912, 83.56933948823104]","[11, 240.73028069503422, 257.2180313588431]","[12, 4.907207651313383, 212.03100969776193]","[13, 178.00392972149876, 226.4956347101976]","[14, 106.66712783622278, 86.03031172196901]","[15, 99.70204555354319, 77.71803685366955]","[16, 190.6536047536592, 161.31818226553662]","[17, 103.18182100663734, 303.5070216082832]","[18, 78.0818671491573, 291.73189631850636]","[19, 110.02573356860408, 88.31603019044832]","[20, 254.40866323401292, 273.3418392795542]","[21, 237.41711869681095, 171.68488208501623]","[22, 113.99838271156283, 290.38420777012016]","[23, 18.218459303382133, 1.6406519854041335]","[24, 29.661029552537475, 358.96413612244424]","[25, 281.9584582513039, 233.22188344999458]","[26, 75.7381087352719, 104.62538925763582]","[27, 135.01364925773422, 237.61904736805866]","[28, 77.29427516788847, 282.71872409648284]","[29, 83.29754887765516, 57.21700569733414]","[30, 78.90990447253954, 257.2311194477287]","[31, 331.26723447608583, 114.02658381466559]","[32, 220.17182605037632, 195.1746846881599]","[33, 42.37948671987141, 352.8746690282429]","[34, 79.66027264485392, 289.7273126421069]","[35, 4.5980686384010765, 229.4555522878081]","[36, 212.0499239949408, 191.45150065427197]","[37, 34.737728783691516, 359.80986081007956]","[38, 341.5385204990144, 215.4559871071478]","[39, 120.12296895877557, 237.03728495630884]","[40, 64.98213572754898, 334.0755335562955]","[41, 122.3052210740149, 237.7186973351077]","[42, 99.94165517474754, 282.83384773415423]","[43, 187.73180294915124, 59.606436426976984]","[44, 339.3665681286355, 217.16552172555384]","[45, 103.79911545902947, 139.11121567834553]","[46, 267.3008608958646, 205.503154875921]","[47, 255.35748087138677, 309.4470740147328]","[48, 18.746921425594813, 180.46314140526292]","[49, 197.47165739178453, 307.23356396800136]"
24,"[0, 11.064565187051775, 251.40640466603782]","[1, 71.5124810104813, 278.460955166646]","[2, 36.98187176439724, 0.6100343121253218]","[3, 220.67838279281554, 85.43445432362915]","[4, 98.81895251978702, 83.38974578630113]","[5, 90.16243228838832, 43.55533589791529]","[6, 42.40650588774868, 1.418721631203539]","[7, 279.85372156700157, 184.77408079181484]","[8, 172.06467268540186, 208.6352167438974]","[9, 241.94332061532674, 196.86103019507888]","[10, 101.07287977198894, 80.845313409449]","[11, 241.55599571561476, 254.33390329220188]","[12, 5.998619083947693, 209.2365829077538]","[13, 176.6759027930106, 229.18568015167446]","[14, 105.31603499522211, 83.35177702273573]","[15, 98.13041830168049, 75.16265277662701]","[16, 192.05590842966114, 163.97026529596224]","[17, 102.3090529309025, 300.63678191690235]","[18, 75.18806835992817, 292.523052793204]","[19, 107.43038227884072, 86.81132035705063]","[20, 253.66145092130412, 270.4363834186373]","[21, 235.4413999471605, 173.9424328424256]","[22, 112.1059169041922, 288.0564248833515]","[23, 17.665556127381105, 358.6920424693834]","[24, 27.57253752801399, 1.1177844371655397]","[25, 284.12019063422105, 231.14176011118812]","[26, 75.64392157424294, 101.62686815904449]","[27, 132.27807152306852, 236.3875383516072]","[28, 75.16488151593167, 284.8319402886899]","[29, 82.16610272560888, 54.438547562861054]","[30, 79.22848813197402, 254.24808333464838]","[31, 331.0244650005335, 117.01674484406519]","[32, 218.2439638429602, 197.4732379960509]","[33, 40.10429229709329, 354.830043759224]","[34, 76.66056692806711, 289.68529344796224]","[35, 5.897971579940289, 226.75180445515474]","[36, 212.11323255208595, 194.45083258431777]","[37, 32.7404707139985, 2.048378221905068]","[38, 344.53417092672333, 215.29449867113075]","[39, 118.64496615871029, 239.64793769518454]","[40, 62.18117110322043, 335.15005539100156]","[41, 119.57057686429978, 238.95227791466934]","[42, 97.42471042630669, 281.2013682907014]","[43, 186.92622657793214, 62.49625419115061]","[44, 342.35018481713405, 216.85242197130142]","[45, 101.94944551061452, 136.7492840362503]","[46, 270.0840811917217, 206.62283553786406]","[47, 252.79209577118857, 307.8918250675603]","[48, 21.129336182574686, 178.6399299732769]","[49, 195.75900333501207, 304.77047321006717]"
25,"[0, 13.764095976319062, 250.09776662677794]","[1, 71.05377491229974, 281.4256792204984]","[2, 35.9117154103003, 357.80739887779106]","[3, 221.2918410871225, 88.37106272808931]","[4, 96.35228867227454, 85.09724965551341]","[5, 87.42182283156313, 42.33506551592597]","[6, 40.78389399655494, 358.89540424122725]","[7, 280.594523922425, 187.68117760310253]","[8, 174.95561962790677, 207.8337020680358]","[9, 242.91085259433078, 199.70072769122254]","[10, 103.80650916584963, 79.60948561520712]","[11, 242.8425114458061, 251.62375988714558]","[12, 6.884309181286043, 206.3703043010101]","[13, 175.66861071710412, 232.01151855360334]","[14, 107.05854076728987, 80.90971362587017]","[15, 98.80130567129541, 72.23862983942368]","[16, 192.18518140243927, 166.96747875157547]","[17, 99.95191382428848, 298.7810084307056]","[18, 72.9403059724286, 294.5099006105625]","[19, 108.01670632469369, 83.86917418235866]","[20, 253.07585032746798, 267.4940931636661]","[21, 233.3270756424116, 176.07072622782812]","[22, 109.22340978249595, 288.8877808199818]","[23, 15.996298635771973, 1.1847477120277858]","[24, 27.14028524107742, 358.1490880969451]","[25, 286.24205974720985, 229.02098867905684]","[26, 76.93128939653819, 98.91712940962255]","[27, 132.14401624763255, 233.39053498438722]","[28, 73.46949135042045, 287.306945780944]","[29, 80.43169773619425, 51.99072417611649]","[30, 82.20543324140836, 253.8768720532803]","[31, 330.7996566655762, 120.0083098546464]","[32, 216.00731949127157, 199.47259340319076]","[33, 37.62281433528281, 356.5159462252786]","[34, 74.24929022839665, 291.47015889880896]","[35, 7.949882597302807, 224.56327499982947]","[36, 209.37508915463718, 195.67662650460278]","[37, 31.92516483175314, 359.16129036068986]","[38, 347.533692536429, 215.24092523640064]","[39, 121.2765015243372, 238.20744416189297]","[40, 59.547823079268106, 336.5872325494432]","[41, 120.41788433830838, 236.07441932806555]","[42, 94.56184163865905, 282.0980188941769]","[43, 185.7187853993586, 65.24254001026794]","[44, 345.34442476754845, 216.66660722661658]","[45, 100.23613904941055, 134.28664704107686]","[46, 272.95625276806715, 207.48922484760487]","[47, 250.21786717906417, 306.35125791372076]","[48, 23.56362941304491, 176.8865856066202]","[49, 194.14358502446, 302.24254447651214]"
26,"[0, 15.454749164443761, 247.61952293466777]","[1, 73.74329098045432, 282.7547779072551]","[2, 33.96757025995378, 0.09219638181281198]","[3, 221.97052633262456, 91.29328556995777]","[4, 97.25283096559004, 82.2356026510857]","[5, 84.92879787966626, 40.6662855456424]","[6, 38.47530784868502, 0.8112408725356772]","[7, 281.6107838382753, 190.50380329267526]","[8, 177.94606336725238, 207.5944401993466]","[9, 244.7480405862066, 202.07238118246178]","[10, 101.81622585823126, 77.3647646179748]","[11, 242.81140639353546, 248.62392114552574]","[12, 8.457893907413556, 203.81612515504202]","[13, 175.19149973467378, 234.9733364262019]","[14, 104.46683046640905, 79.3987411852518]","[15, 96.94255688297612, 69.8838362302253]","[16, 193.08270505901416, 169.83007395276763]","[17, 100.47586492878094, 295.8271168890099]","[18, 70.58799082572624, 296.37178499220244]","[19, 105.38448179548278, 82.42994034874425]","[20, 252.6199061757235, 264.52894309486857]","[21, 231.06888071308202, 178.04570867361093]","[22, 106.25311595817217, 288.4666459280718]","[23, 15.586647762310992, 358.21284829214954]","[24, 25.465362246340682, 0.6379900559828684]","[25, 288.683206547045, 227.27719904104012]","[26, 76.21433594517022, 96.00405925108335]","[27, 129.56690408148114, 231.85479643793005]","[28, 72.17695749793272, 290.014224163411]","[29, 78.93767667945116, 49.389205180989165]","[30, 82.30306935573566, 250.87846127602194]","[31, 330.5865078866167, 123.00072820742197]","[32, 214.7540765240116, 202.19828268574176]","[33, 35.586408872596124, 358.7189107714163]","[34, 71.88281803814061, 293.3140160984708]","[35, 8.721080442419822, 221.6640934112278]","[36, 206.40718571854413, 196.11428983871596]","[37, 29.862970388876565, 1.3401327321727194]","[38, 350.53354067213996, 215.21073976520202]","[39, 118.33980884848066, 238.82049891276802]","[40, 56.87178871192601, 337.94327092087815]","[41, 117.41947922659233, 236.172229276614]","[42, 92.49908083594684, 279.9197127011007]","[43, 184.7594416371633, 68.08501420468677]","[44, 348.3408309481301, 216.51980804074563]","[45, 99.08578497354183, 131.5159638220617]","[46, 275.8765960120994, 208.17595284108916]","[47, 248.04649144802679, 304.28120297854105]","[48, 26.123128538581245, 175.32166892309397]","[49, 192.4835060099686, 299.74371721844784]"
27,"[0, 17.932047919810746, 245.92748544198116]","[1, 72.49263726266234, 285.4816562100353]","[2, 32.82330260266021, 357.3189939859405]","[3, 223.07850305580487, 94.08118577995286]","[4, 95.44588442053809, 84.63037700023112]","[5, 81.98615828142874, 40.08244293424394]","[6, 37.03661694445631, 358.17871955598577]","[7, 282.96111567249505, 193.1827217194835]","[8, 179.7251930994358, 210.00995202835114]","[9, 247.13239233870578, 203.8930587267716]","[10, 102.48366861692455, 74.43995348494964]","[11, 244.27817048701635, 246.00693755863125]","[12, 9.795343389196422, 201.13075201827337]","[13, 176.07734199686914, 237.83956800904875]","[14, 107.43464397510968, 78.96046846470664]","[15, 98.56025880324844, 72.41030421877122]","[16, 193.30186145086674, 172.8220583237011]","[17, 97.63815173739965, 296.80045333827127]","[18, 68.52425417026208, 298.5491666805827]","[19, 107.16984004136944, 80.01902850177753]","[20, 252.419426725932, 261.53564925860536]","[21, 228.55418591583322, 179.68165185009653]","[22, 103.68972487881699, 290.02517926883877]","[23, 14.255185627279733, 0.9011951044075772]","[24, 25.230405939836857, 357.64720495269745]","[25, 291.3492172526178, 225.90155849286947]","[26, 76.89402975290584, 93.0820708308931]","[27, 128.28642856627928, 229.14179395820975]","[28, 70.20636185029967, 292.27624821136664]","[29, 77.25199808399952, 46.90757513748223]","[30, 85.25291130340511, 250.33217153259847]","[31, 330.4057924250248, 125.99528024770139]","[32, 214.12200891124692, 205.13094197943647]","[33, 33.30711443729906, 0.6695047520344701]","[34, 69.70687759128671, 295.37927229849663]","[35, 10.492076539674592, 219.24261187640076]","[36, 203.4739614093728, 196.7437301870305]","[37, 29.027705882351842, 358.4587557689588]","[38, 353.53352327945345, 215.22095523467416]","[39, 120.17192628027249, 236.44492619947874]","[40, 54.320218837022765, 339.52108306859606]","[41, 118.11445602148457, 233.2538380666215]","[42, 89.69338432261273, 280.98181772183307]","[43, 183.72606426208165, 70.90141815310564]","[44, 351.3393992703838, 216.42713648752382]","[45, 98.53898462554999, 128.56621648043463]","[46, 278.8108877586582, 208.80039815180635]","[47, 246.21476924857797, 301.9053255018924]","[48, 28.77453146277312, 173.918079761841]","[49, 190.9672600965449, 297.1550885602533]"
28,"[0, 19.509065744668046, 243.37542455319297]","[1, 71.33128290350159, 288.2477466012659]","[2, 30.78202435574803, 359.51744414882415]","[3, 222.08693215102247, 96.91257892481795]","[4, 92.62175925769397, 83.61829149762245]","[5, 79.023569128138, 39.610144819909266]","[6, 34.796557942238465, 0.1742484749901223]","[7, 284.5677568723156, 195.71623786410132]","[8, 180.68133827635762, 212.8535037512233]","[9, 249.88608118432361, 205.08351987335303]","[10, 99.64031874515388, 75.39669875235457]","[11, 243.80065236478129, 243.04518529975863]","[12, 11.570019730124493, 198.71196639632376]","[13, 178.39133403146994, 239.74887177320048]","[14, 104.49283944106128, 79.5485042488663]","[15, 96.24664857874465, 70.50053781183253]","[16, 194.05959839658362, 175.72478716413653]","[17, 94.71458716851176, 296.1275713192343]","[18, 66.5214675100277, 300.7827390643633]","[19, 104.20906182799139, 80.50254930917454]","[20, 251.44853890286538, 258.69709736811245]","[21, 225.81694372055344, 180.9094568689737]","[22, 100.69022291578167, 290.0798416301794]","[23, 14.674217333468027, 357.93060384521203]","[24, 23.46303922407897, 0.07133673377518335]","[25, 293.7402328087953, 224.08964110785521]","[26, 76.13942137656674, 90.17852709980193]","[27, 126.43417726249284, 231.50170181819527]","[28, 68.3845941892092, 294.65976716220484]","[29, 74.74633977203727, 45.257824724936604]","[30, 84.72462940588841, 247.3790514475433]","[31, 330.18383828889654, 128.98705837474483]","[32, 214.02300536990182, 208.12930791754363]","[33, 32.30215145647178, 357.8428372075279]","[34, 67.6857042173679, 297.596220243885]","[35, 11.233761483258672, 216.33574011375612]","[36, 200.8597153295887, 198.21536785790386]","[37, 26.96005689945732, 0.632422643973257]","[38, 356.53331377691694, 215.256409026116]","[39, 117.33358928124461, 235.4734103324187]","[40, 51.78179800699593, 341.1199638301558]","[41, 117.2706376950383, 230.37495449274198]","[42, 86.94074318977177, 282.17469944010696]","[43, 182.7051294008012, 73.72235629652926]","[44, 354.33781829900204, 216.3297541029764]","[45, 98.06816195672899, 125.60339248726117]","[46, 281.7695854222094, 209.2964910218385]","[47, 244.26448622297457, 299.62576499160906]","[48, 31.317416145628307, 172.32630795354044]","[49, 189.410987473603, 294.59032433657086]"
29,"[0, 21.18678923438208, 240.88840949653132]","[1, 69.58218743263838, 290.685094552176]","[2, 28.603585880970982, 1.580065251113922]","[3, 220.5469708125381, 99.48716997505747]","[4, 89.6289681330251, 83.41044231166478]","[5, 76.05133343428616, 39.20294096409129]","[6, 33.792163918848296, 357.34737871396857]","[7, 286.4885506643504, 198.02070118741125]","[8, 179.4375140309895, 215.5835039795446]","[9, 252.75008753632807, 205.97653029640423]","[10, 102.61909829595785, 75.75289025662161]","[11, 241.83232125738007, 240.78119045620517]","[12, 13.04283692769776, 196.09838465807022]","[13, 180.56768431343508, 237.68404745859397]","[14, 106.30496530442221, 77.15764669239448]","[15, 93.24665446547723, 70.50648090537494]","[16, 196.14927619715723, 177.87728494341292]","[17, 91.72599758106773, 296.3889757526725]","[18, 64.48746275222474, 302.9879203823585]","[19, 105.38554661324096, 77.74286027776606]","[20, 250.5738100344929, 255.82745463654535]","[21, 222.88153462458735, 181.5286284439992]","[22, 97.69839795928443, 289.85851962566943]","[23, 13.458382237314785, 0.6731838383867057]","[24, 22.730954266940806, 357.16203241563795]","[25, 296.3243699848412, 222.5657529704325]","[26, 77.27316562527439, 87.40100590662944]","[27, 123.6303805716565, 230.43459164747475]","[28, 66.596039599347, 297.06830872902134]","[29, 71.97637163943223, 44.10574983832873]","[30, 84.74178152023052, 244.37910048044841]","[31, 330.0410833097952, 131.98365995252286]","[32, 215.01627829887778, 210.9601044288746]","[33, 30.136349663021054, 359.9187231850049]","[34, 65.73166320431032, 299.8725602271232]","[35, 11.989072550705238, 213.4323790973834]","[36, 199.2199536500781, 200.7275743849252]","[37, 25.962666187713786, 357.8030743500851]","[38, 359.53326648550484, 215.27325379492638]","[39, 116.25980963450627, 232.6721610985499]","[40, 49.35359207359391, 342.8817288386037]","[41, 119.80825255376652, 228.77479486671658]","[42, 84.16001624188756, 283.30055806414043]","[43, 182.05182570133744, 76.65035805135574]","[44, 357.33710147113743, 216.26417626109813]","[45, 97.344762096407, 122.69191646261558]","[46, 284.73638722074713, 209.74156077838586]","[47, 242.21037720644114, 297.43929840183546]","[48, 33.60254042366086, 170.38254689982364]","[49, 187.8747757074965, 292.0134942277597]"
30,"[0, 22.02707521698677, 238.00849292353166]","[1, 67.81410275498042, 293.10870272443304]","[2, 27.603241239320987, 358.75175999921447]","[3, 219.15653030743005, 102.14549185206086]","[4, 87.621450466647, 81.18112115508373]","[5, 73.20304848131309, 38.26098935882318]","[6, 31.58250797902945, 359.37652154472823]","[7, 288.70752083237375, 200.0396542312987]","[8, 178.53677702673332, 218.4450897023849]","[9, 255.70058790897806, 206.519252648065]","[10, 101.67879846570995, 78.60172093415156]","[11, 239.62598975699046, 238.74843338503592]","[12, 15.17959373306882, 193.99261393106775]","[13, 183.44746098992275, 236.84328215629034]","[14, 108.36447987983281, 79.33902233947393]","[15, 90.25437716931842, 70.29136097860743]","[16, 198.89553856184915, 179.08477946691056]","[17, 88.89009114195561, 295.41038765311146]","[18, 62.58386136722569, 305.30660573553376]","[19, 107.51311627518551, 79.85791283824136]","[20, 248.81517323712717, 253.39698212796782]","[21, 219.88400047737358, 181.40701826232262]","[22, 94.70166411247922, 289.7185687363831]","[23, 13.265033941283738, 357.67942091583893]","[24, 21.118747394945625, 359.6920104791578]","[25, 298.9901793702898, 221.18972233107365]","[26, 76.81512127237356, 84.43617954227423]","[27, 121.19594870798146, 228.6814397712462]","[28, 64.75746291902948, 299.43888582976973]","[29, 69.63095417342299, 42.23518390521148]","[30, 82.72296860568034, 242.16000282237985]","[31, 330.03063436718685, 134.98364175573406]","[32, 217.32995528329602, 212.8697899558065]","[33, 27.96407295263362, 1.9878326295506668]","[34, 63.821797011522364, 302.18608807991546]","[35, 12.065282602604741, 210.43334724893808]","[36, 197.73375912026285, 203.3335724316526]","[37, 24.055184551136158, 0.11856863989004296]","[38, 2.5280474822686188, 215.09637309665052]","[39, 114.73849474252013, 230.0865081830523]","[40, 47.263151086412954, 345.0334854417338]","[41, 120.66978228800629, 225.9011618844064]","[42, 81.49606440179046, 284.6801814162345]","[43, 181.57082127402228, 79.61154611375623]","[44, 0.32646475679342757, 216.01177351473427]","[45, 96.0123303870454, 120.0040500708677]","[46, 287.7241348306489, 210.0124190799504]","[47, 239.62792060599926, 295.9125640088141]","[48, 35.703944177104304, 168.24149522716044]","[49, 186.23881838179676, 289.49880863538647]"
31,"[0, 22.447745601401323, 235.03813327734798]","[1, 64.86615505781076, 293.6651237653293]","[2, 24.979905865007538, 0.2071333237864792]","[3, 217.75028112136627, 104.79548491369233]","[4, 84.79389605330131, 80.1786561733665]","[5, 70.6624560358291, 36.6655615083863]","[6, 28.913657184154463, 0.7466439606806148]","[7, 291.46105934519665, 201.23046305659398]","[8, 178.33796047870288, 221.43849444952974]","[9, 258.7005795583401, 206.52633104886468]","[10, 99.33603937229475, 80.4756152295216]","[11, 239.07943689483713, 235.79864017722085]","[12, 18.03878877345819, 193.08431677649065]","[13, 186.40654143423114, 236.34947761589856]","[14, 106.50689097103667, 81.6947310323979]","[15, 87.55838491909158, 71.60727350864764]","[16, 200.13940837533505, 181.8147589333349]","[17, 87.242125293778, 292.90355527673677]","[18, 59.819983525251374, 306.4732158994889]","[19, 105.44914379094713, 82.03507098231516]","[20, 248.4384911489841, 250.42072430908314]","[21, 217.84243646046863, 183.6052030509332]","[22, 92.58764809853972, 287.5899691280003]","[23, 11.296091295787441, 359.94288393933766]","[24, 18.699430210449137, 1.4659621021734779]","[25, 301.86957559016076, 220.34765498875902]","[26, 75.6333476969351, 81.67875117214466]","[27, 122.59445309213903, 231.33552821881008]","[28, 61.88723324830183, 300.31168685937195]","[29, 67.82091121202615, 39.84274906223294]","[30, 79.840866146146, 241.32724510686705]","[31, 330.7153849826247, 137.90444928014531]","[32, 220.32817785175712, 212.76653575506634]","[33, 27.48782013935913, 359.0258766444205]","[34, 60.97801864641778, 303.14155896391094]","[35, 12.815143752393643, 207.52857389185198]","[36, 196.29975043636546, 205.96864721133286]","[37, 23.588640424712167, 357.1550679096557]","[38, 2.7700471695298945, 212.1061496683152]","[39, 112.47157773775544, 228.1215432231844]","[40, 44.58319492238877, 346.38175654166463]","[41, 119.42077399455235, 223.17352952595277]","[42, 79.46357294608543, 282.4736052261867]","[43, 180.99233201821684, 82.55524280005353]","[44, 0.6455175656342396, 213.02878754340105]","[45, 93.08157201181952, 119.36322611216818]","[46, 290.71573757742755, 210.23672468725118]","[47, 237.82791107079993, 293.5125711602432]","[48, 37.09773263318604, 165.58492718931663]","[49, 184.731207264469, 286.9051415945137]"
32,"[0, 23.00824409843372, 232.09095811546425]","[1, 62.160996199633445, 294.9620877401663]","[2, 24.516015001148354, 357.243216107259]","[3, 215.8114558382651, 107.08479846181274]","[4, 82.47233349495185, 82.0787475626607]","[5, 68.0478507469187, 35.19456212592491]","[6, 28.24775000232825, 357.8214828326071]","[7, 294.216724739818, 202.41634173204366]","[8, 179.06134757278824, 224.34997364610848]","[9, 261.6944585460364, 206.71787375175526]","[10, 97.26832017234699, 82.6492153100717]","[11, 238.9442573355901, 232.80168731026384]","[12, 20.91222426255319, 192.2221285777722]","[13, 189.3952012698382, 236.0888775640389]","[14, 106.23649691553689, 84.68252069279075]","[15, 87.8203407121946, 74.59581481879542]","[16, 199.66161688400624, 184.7764671044439]","[17, 85.03633274650737, 290.8702133875294]","[18, 57.28465847894808, 308.0770010813593]","[19, 105.03886694770081, 85.00688405044308]","[20, 247.89726120771695, 247.46994980894323]","[21, 216.4905063996326, 186.28331527983772]","[22, 89.85772916739141, 286.3459664634701]","[23, 9.752943444766286, 2.515566335182257]","[24, 18.51115306091545, 358.4718759786688]","[25, 304.7842010910793, 219.6370508870291]","[26, 72.64016439702192, 81.47662810784772]","[27, 121.0186363873136, 233.8883309359806]","[28, 59.31208622125484, 301.85071830449937]","[29, 65.46058896374623, 37.99102584202026]","[30, 79.95951225092948, 238.329592174685]","[31, 331.4121786336617, 140.8224072318428]","[32, 223.32803099443527, 212.7962194604286]","[33, 25.00459613491299, 0.7092062448679712]","[34, 58.382668974232466, 304.6462715873336]","[35, 14.693232909787259, 205.1891762948453]","[36, 196.2134645524466, 208.96740607897067]","[37, 21.276579985678072, 359.06671027324086]","[38, 3.503541590430119, 209.19720038472357]","[39, 113.83746388436346, 230.79256456988014]","[40, 41.75284692393653, 347.3763067956274]","[41, 118.8060184531566, 220.23719241582336]","[42, 76.76583354635338, 281.1612782352529]","[43, 180.5997442278908, 85.52944434448305]","[44, 1.0982004566730144, 210.06313783378246]","[45, 90.16832373342574, 118.64699677149878]","[46, 293.7063233846775, 210.47420422210675]","[47, 236.02606947801198, 291.1139534594623]","[48, 38.156171721392774, 162.77784566279195]","[49, 182.63139404069562, 284.76253000459207]"
33,"[0, 22.75710035345806, 229.10148879477208]","[1, 59.53430640495323, 296.4113981701718]","[2, 22.1755027629784, 359.11991599348926]","[3, 213.9017407073549, 109.39845101108901]","[4, 79.732066508851, 83.29978681054989]","[5, 65.64579998318135, 33.397299727601066]","[6, 26.267167685849465, 0.07476792057343573]","[7, 297.0207972207094, 203.4827269916508]","[8, 180.86221807792285, 226.74932052051747]","[9, 264.6791572107591, 207.0204855175584]","[10, 94.64216388695928, 84.09949223697863]","[11, 239.30904538596184, 229.8239482890758]","[12, 23.74374625998678, 191.23092568328]","[13, 192.34024013678052, 236.66049463183785]","[14, 103.32711057081688, 85.41427959923247]","[15, 85.12086783914523, 75.9045723240922]","[16, 199.82064091689224, 187.772249365718]","[17, 83.25695093088702, 288.4548872492533]","[18, 54.434553404264804, 309.01343103777066]","[19, 102.6336979029179, 86.79997129483976]","[20, 247.6041319228666, 244.48430495022959]","[21, 216.75410671680822, 189.27171198589684]","[22, 87.36254062982279, 284.68042326019196]","[23, 10.100693446011476, 359.5357895085333]","[24, 16.675691741033578, 0.8448660214666006]","[25, 307.72117164844417, 219.02532877268982]","[26, 69.65775819384373, 81.15220055161322]","[27, 121.09518302044923, 230.88930765948615]","[28, 56.73185569745842, 303.38121183407384]","[29, 63.419622879332664, 35.792285875067925]","[30, 78.1496889830773, 235.9369911341559]","[31, 332.2301012954346, 143.70875484073508]","[32, 225.996463359085, 211.42528229363728]","[33, 24.343486162196047, 357.7829571775509]","[34, 55.81951975253868, 306.20520265294573]","[35, 17.36974014758694, 203.83407149963355]","[36, 196.95660572247422, 211.8739058985836]","[37, 19.698461220939695, 1.6180905201622409]","[38, 5.383541642583543, 206.85933815527054]","[39, 111.83601321203031, 233.0273341790831]","[40, 38.956209259848485, 348.4620405455883]","[41, 115.85345898609249, 219.7057861743751]","[42, 74.14115270886566, 279.70833277814694]","[43, 180.08986169708973, 88.4857967938341]","[44, 2.1562263451801496, 207.25590054077557]","[45, 87.32310030066998, 117.69583767981246]","[46, 296.6984260446335, 210.69173967274475]","[47, 234.09329756689561, 288.8195270083422]","[48, 38.74793840502909, 159.8367893572891]","[49, 180.4036970071809, 282.7532102373898]"
